,R_fighter,B_fighter,winner,weight_class,no_of_rounds,R_age,R_Height_cms,R_Reach_cms,B_age,B_Height_cms,B_Reach_cms
3378,Walel Watson,Joseph Sandoval,Red,Bantamweight,3,27.0,180.34,175.26,25.0,170.18,182.88
3379,Jon Jones,Rampage Jackson,Red,Light Heavyweight,5,24.0,193.04,213.36,33.0,185.42,185.42
3382,Travis Browne,Rob Broughton,Red,Heavyweight,3,29.0,198.12,200.66,28.0,187.96,187.96
3383,Nate Diaz,Takanori Gomi,Red,Lightweight,3,26.0,182.88,193.04,33.0,170.18,177.8
3384,Tony Ferguson,Aaron Riley,Red,Lightweight,3,27.0,180.34,193.04,30.0,172.72,175.26
3386,Junior Assuncao,Eddie Yagin,Red,Featherweight,3,30.0,175.26,182.88,32.0,170.18,182.88
3387,Takeya Mizugaki,Cole Escovedo,Red,Bantamweight,3,27.0,170.18,172.72,30.0,170.18,182.88
3388,James Te Huna,Ricardo Romero,Red,Light Heavyweight,3,29.0,187.96,190.5,33.0,182.88,193.04
3390,Court McGee,Dongi Yang,Red,Middleweight,3,26.0,180.34,190.5,26.0,177.8,180.34
3392,Alan Belcher,Jason MacDonald,Red,Middleweight,3,27.0,187.96,185.42,36.0,190.5,203.2
3394,Evan Dunham,Shamar Bailey,Red,Lightweight,3,29.0,177.8,177.8,28.0,175.26,190.5
3396,Ken Stone,Donny Walker,Red,Bantamweight,3,28.0,172.72,180.34,31.0,175.26,182.88
3398,TJ Waldburger,Mike Stumpf,Red,Welterweight,3,23.0,180.34,190.5,25.0,177.8,180.34
3399,Robert Peralta,Mike Lullo,Red,Featherweight,3,25.0,172.72,180.34,32.0,172.72,182.88
3400,Justin Edwards,Jorge Lopez,Red,Welterweight,3,28.0,177.8,177.8,22.0,177.8,182.88
3401,Anderson Silva,Yushin Okami,Red,Middleweight,5,36.0,187.96,195.58,30.0,187.96,190.5
3402,Mauricio Rua,Forrest Griffin,Red,Light Heavyweight,3,29.0,185.42,193.04,32.0,190.5,195.58
3404,Minotauro Nogueira,Brendan Schaub,Red,Heavyweight,3,35.0,190.5,195.58,28.0,193.04,198.12
3406,Thiago Tavares,Spencer Fisher,Red,Lightweight,3,26.0,170.18,172.72,35.0,170.18,177.8
3407,Rousimar Palhares,Dan Miller,Red,Middleweight,3,31.0,172.72,180.34,30.0,185.42,187.96
3408,Paulo Thiago,David Mitchell,Red,Welterweight,3,30.0,180.34,185.42,31.0,182.88,193.04
3409,Raphael Assuncao,Johnny Eduardo,Red,Bantamweight,3,29.0,165.1,167.64,33.0,170.18,180.34
3410,Erick Silva,Luis Ramos,Red,Welterweight,3,27.0,182.88,187.96,30.0,172.72,182.88
3411,Iuri Alcantara,Felipe Arantes,Red,Featherweight,3,31.0,175.26,180.34,23.0,172.72,185.42
3412,Yves Jabouin,Ian Loveland,Red,Bantamweight,3,32.0,170.18,172.72,27.0,172.72,182.88
3415,Donald Cerrone,Charles Oliveira,Red,Lightweight,3,28.0,185.42,185.42,21.0,177.8,187.96
3418,Joseph Benavidez,Eddie Wineland,Red,Bantamweight,3,27.0,162.56,165.1,27.0,170.18,175.26
3419,Ed Herman,Kyle Noke,Red,Middleweight,3,30.0,185.42,195.58,31.0,185.42,193.04
3420,Ronny Markes,Karlos Vemola,Red,Light Heavyweight,3,23.0,185.42,190.5,26.0,182.88,190.5
3421,Jimy Hettes,Alex Caceres,Red,Featherweight,3,24.0,175.26,180.34,23.0,177.8,185.42
3422,Cole Miller,TJ O'Brien,Red,Lightweight,3,27.0,185.42,187.96,24.0,187.96,182.88
3423,Jacob Volkmann,Danny Castillo,Red,Lightweight,3,30.0,175.26,180.34,31.0,175.26,180.34
3424,Edwin Figueroa,Jason Reinhardt,Red,Bantamweight,3,27.0,170.18,175.26,41.0,167.64,182.88
3425,Rashad Evans,Tito Ortiz,Red,Light Heavyweight,3,31.0,182.88,190.5,36.0,190.5,187.96
3426,Vitor Belfort,Yoshihiro Akiyama,Red,Middleweight,3,34.0,182.88,187.96,36.0,177.8,185.42
3429,Rory MacDonald,Mike Pyle,Red,Welterweight,3,22.0,182.88,193.04,35.0,182.88,187.96
3431,Chad Mendes,Rani Yahya,Red,Featherweight,3,26.0,167.64,167.64,26.0,167.64,170.18
3432,Ivan Menjivar,Nick Pace,Red,Bantamweight,3,29.0,167.64,162.56,24.0,170.18,172.72
3433,Johny Hendricks,Mike Pierce,Red,Welterweight,3,27.0,175.26,175.26,30.0,172.72,177.8
3434,Mike Brown,Nam Phan,Red,Featherweight,3,35.0,167.64,177.8,28.0,167.64,177.8
3435,Rafael Natal,Paul Bradley,Red,Middleweight,3,28.0,182.88,193.04,28.0,175.26,182.88
3436,Dominick Cruz,Urijah Faber,Red,Bantamweight,5,26.0,172.72,172.72,32.0,167.64,170.18
3438,Dennis Siver,Matt Wiman,Red,Lightweight,3,32.0,167.64,177.8,27.0,177.8,172.72
3439,Tito Ortiz,Ryan Bader,Red,Light Heavyweight,3,36.0,190.5,187.96,28.0,187.96,187.96
3440,Carlos Condit,Dong Hyun Kim,Red,Welterweight,3,27.0,187.96,190.5,29.0,187.96,193.04
3441,Melvin Guillard,Shane Roller,Red,Lightweight,3,28.0,175.26,172.72,31.0,177.8,182.88
3443,Brian Bowles,Takeya Mizugaki,Red,Bantamweight,3,31.0,170.18,177.8,27.0,170.18,172.72
3445,Anthony Njokuani,Andre Winner,Red,Lightweight,3,31.0,185.42,190.5,29.0,180.34,185.42
3446,Jeff Hougland,Donny Walker,Red,Bantamweight,3,32.0,170.18,172.72,31.0,175.26,182.88
3447,Cheick Kongo,Pat Barry,Red,Heavyweight,3,36.0,193.04,208.28,31.0,180.34,187.96
3448,Charlie Brenneman,Rick Story,Red,Welterweight,3,30.0,177.8,182.88,26.0,175.26,180.34
3449,Matt Brown,John Howard,Red,Welterweight,3,30.0,182.88,190.5,28.0,170.18,180.34
3451,Tyson Griffin,Manvel Gamburyan,Red,Featherweight,3,27.0,167.64,172.72,30.0,165.1,170.18
3453,Joe Lauzon,Curt Warburton,Red,Lightweight,3,27.0,177.8,180.34,29.0,182.88,185.42
3455,Ricardo Lamas,Matt Grice,Red,Featherweight,3,29.0,172.72,180.34,29.0,172.72,177.8
3456,Michael Johnson,Edward Faaloloto,Red,Lightweight,3,25.0,177.8,185.42,26.0,177.8,177.8
3458,Kenny Florian,Diego Nunes,Red,Featherweight,3,35.0,177.8,187.96,28.0,167.64,170.18
3459,Mark Munoz,Demian Maia,Red,Middleweight,3,33.0,182.88,182.88,33.0,185.42,182.88
3460,Dave Herman,Jon Olav Einemo,Red,Heavyweight,3,26.0,193.04,193.04,35.0,198.12,182.88
3465,Nick Ring,James Head,Red,Middleweight,3,32.0,182.88,187.96,27.0,185.42,185.42
3466,Dustin Poirier,Jason Young,Red,Featherweight,3,22.0,175.26,182.88,24.0,175.26,185.42
3467,Joey Beltran,Aaron Rosa,Red,Heavyweight,3,29.0,185.42,190.5,28.0,193.04,198.12
3468,Darren Elkins,Michihiro Omigawa,Red,Featherweight,3,27.0,177.8,180.34,35.0,167.64,172.72
3470,Clay Guida,Anthony Pettis,Red,Lightweight,3,29.0,170.18,177.8,24.0,177.8,182.88
3471,Ed Herman,Tim Credeur,Red,Middleweight,3,30.0,185.42,195.58,33.0,190.5,190.5
3477,Clay Harvison,Justin Edwards,Red,Welterweight,3,30.0,185.42,187.96,28.0,177.8,177.8
3478,Scott Jorgensen,Ken Stone,Red,Bantamweight,3,28.0,165.1,167.64,28.0,172.72,180.34
3479,Reuben Duran,Francisco Rivera,Red,Bantamweight,3,27.0,170.18,175.26,29.0,172.72,172.72
3480,Rampage Jackson,Matt Hamill,Red,Light Heavyweight,3,32.0,185.42,185.42,34.0,185.42,193.04
3481,Frank Mir,Roy Nelson,Red,Heavyweight,3,32.0,190.5,200.66,34.0,182.88,182.88
3484,Brian Stann,Jorge Santiago,Red,Middleweight,3,30.0,185.42,187.96,30.0,185.42,187.96
3487,Gleison Tibau,Rafaello Oliveira,Red,Lightweight,3,27.0,177.8,180.34,29.0,172.72,180.34
3488,Michael McDonald,Chris Cariaso,Red,Bantamweight,3,20.0,175.26,177.8,30.0,160.02,160.02
3490,Georges St-Pierre,Jake Shields,Red,Welterweight,5,29.0,180.34,193.04,32.0,182.88,182.88
3491,Jose Aldo,Mark Hominick,Red,Featherweight,5,24.0,170.18,177.8,28.0,172.72,172.72
3492,Lyoto Machida,Randy Couture,Red,Light Heavyweight,3,32.0,185.42,187.96,47.0,185.42,190.5
3493,Vladimir Matyushenko,Jason Brilz,Red,Light Heavyweight,3,40.0,182.88,187.96,35.0,180.34,180.34
3496,Jake Ellenberger,Sean Pierson,Red,Welterweight,3,26.0,175.26,180.34,35.0,182.88,193.04
3498,Ivan Menjivar,Charlie Valencia,Red,Bantamweight,3,28.0,167.64,162.56,36.0,160.02,162.56
3499,Jason MacDonald,Ryan Jensen,Red,Middleweight,3,35.0,190.5,203.2,33.0,185.42,193.04
3500,John Makdessi,Kyle Watson,Red,Lightweight,3,25.0,172.72,172.72,31.0,182.88,182.88
3502,Phil Davis,Rogerio Nogueira,Red,Light Heavyweight,3,26.0,187.96,200.66,34.0,187.96,190.5
3503,Anthony Johnson,Dan Hardy,Red,Welterweight,3,27.0,187.96,198.12,28.0,182.88,187.96
3505,Chan Sung Jung,Leonard Garcia,Red,Featherweight,3,24.0,170.18,182.88,31.0,177.8,175.26
3508,John Hathaway,Kris McCray,Red,Welterweight,3,23.0,185.42,190.5,29.0,182.88,193.04
3509,Michael McDonald,Edwin Figueroa,Red,Bantamweight,3,20.0,175.26,177.8,26.0,170.18,175.26
3511,Johny Hendricks,TJ Waldburger,Red,Welterweight,3,27.0,175.26,175.26,22.0,180.34,190.5
3515,Urijah Faber,Eddie Wineland,Red,Bantamweight,3,31.0,167.64,170.18,26.0,170.18,175.26
3516,Jim Miller,Kamal Shalorus,Red,Lightweight,3,27.0,172.72,180.34,38.0,172.72,172.72
3519,Luiz Cane,Eliot Marshall,Red,Light Heavyweight,3,29.0,187.96,195.58,30.0,187.96,195.58
3520,Edson Barboza,Anthony Njokuani,Red,Lightweight,3,25.0,180.34,190.5,31.0,185.42,190.5
3523,Joseph Benavidez,Ian Loveland,Red,Bantamweight,3,26.0,162.56,165.1,27.0,172.72,182.88
3525,Erik Koch,Raphael Assuncao,Red,Featherweight,3,22.0,177.8,180.34,28.0,165.1,167.64
3526,Diego Sanchez,Martin Kampmann,Red,Welterweight,3,29.0,177.8,182.88,28.0,182.88,182.88
3529,Brian Bowles,Damacio Page,Red,Bantamweight,3,30.0,170.18,177.8,28.0,167.64,167.64
3533,Takeya Mizugaki,Reuben Duran,Red,Bantamweight,3,27.0,170.18,172.72,27.0,170.18,175.26
3536,Igor Pokrajac,Todd Brown,Red,Light Heavyweight,3,32.0,182.88,193.04,34.0,180.34,182.88
3537,Michael Bisping,Jorge Rivera,Red,Middleweight,3,31.0,185.42,190.5,38.0,185.42,185.42
3539,Brian Ebersole,Chris Lytle,Red,Welterweight,3,30.0,182.88,185.42,36.0,180.34,172.72
3541,Ross Pearson,Spencer Fisher,Red,Lightweight,3,26.0,172.72,175.26,34.0,170.18,177.8
3542,Alexander Gustafsson,James Te Huna,Red,Light Heavyweight,3,24.0,195.58,200.66,29.0,187.96,190.5
3543,Nick Ring,Riki Fukuda,Red,Middleweight,3,32.0,182.88,187.96,30.0,182.88,185.42
3545,Tiequan Zhang,Jason Reinhardt,Red,Featherweight,3,32.0,172.72,177.8,41.0,167.64,182.88
3546,Mark Hunt,Chris Tuchscherer,Red,Heavyweight,3,36.0,177.8,182.88,35.0,187.96,193.04
3548,Anderson Silva,Vitor Belfort,Red,Middleweight,5,35.0,187.96,195.58,33.0,182.88,187.96
3549,Forrest Griffin,Rich Franklin,Red,Light Heavyweight,3,31.0,190.5,195.58,36.0,185.42,190.5
3550,Jon Jones,Ryan Bader,Red,Light Heavyweight,3,23.0,193.04,213.36,27.0,187.96,187.96
3551,Jake Ellenberger,Carlos Eduardo Rocha,Red,Welterweight,3,25.0,175.26,180.34,29.0,177.8,177.8
3552,Miguel Torres,Antonio Banuelos,Red,Bantamweight,3,30.0,175.26,193.04,31.0,165.1,160.02
3553,Donald Cerrone,Paul Kelly,Red,Lightweight,3,27.0,185.42,185.42,26.0,175.26,177.8
3554,Chad Mendes,Michihiro Omigawa,Red,Featherweight,3,25.0,167.64,167.64,35.0,167.64,172.72
3556,Paul Taylor,Gabe Ruediger,Red,Lightweight,3,31.0,182.88,182.88,33.0,177.8,182.88
3557,Kyle Kingsbury,Ricardo Romero,Red,Light Heavyweight,3,28.0,193.04,193.04,32.0,182.88,193.04
3558,Mike Pierce,Kenny Robertson,Red,Welterweight,3,30.0,172.72,177.8,26.0,177.8,187.96
3559,Melvin Guillard,Evan Dunham,Red,Lightweight,3,27.0,175.26,172.72,29.0,177.8,177.8
3560,Matt Mitrione,Tim Hague,Red,Heavyweight,3,32.0,190.5,200.66,27.0,193.04,193.04
3561,Mark Hominick,George Roop,Red,Featherweight,3,28.0,172.72,172.72,29.0,185.42,182.88
3562,Pat Barry,Joey Beltran,Red,Heavyweight,3,31.0,180.34,187.96,29.0,185.42,190.5
3565,DaMarques Johnson,Mike Guymon,Red,Welterweight,3,28.0,185.42,190.5,36.0,182.88,187.96
3566,Rani Yahya,Mike Brown,Red,Featherweight,3,26.0,167.64,170.18,35.0,167.64,177.8
3567,Waylon Lowe,Willamy Freire,Red,Lightweight,3,30.0,170.18,182.88,23.0,172.72,182.88
3568,Charlie Brenneman,Amilcar Alves,Red,Welterweight,3,29.0,177.8,182.88,22.0,182.88,182.88
3572,Clay Guida,Takanori Gomi,Red,Lightweight,3,29.0,170.18,177.8,32.0,170.18,177.8
3573,Jeremy Stephens,Marcus Davis,Red,Lightweight,3,24.0,172.72,180.34,37.0,177.8,177.8
3574,Dustin Poirier,Josh Grispi,Red,Featherweight,3,21.0,175.26,182.88,22.0,180.34,187.96
3577,Daniel Roberts,Greg Soto,Red,Welterweight,3,30.0,177.8,187.96,24.0,180.34,185.42
3578,Jacob Volkmann,Antonio McKee,Red,Lightweight,3,30.0,175.26,180.34,40.0,172.72,182.88
3579,Georges St-Pierre,Josh Koscheck,Red,Welterweight,5,29.0,180.34,193.04,33.0,177.8,185.42
3580,Stefan Struve,Sean McCorkle,Red,Heavyweight,3,22.0,210.82,213.36,34.0,200.66,205.74
3581,Jim Miller,Charles Oliveira,Red,Lightweight,3,27.0,172.72,180.34,21.0,177.8,187.96
3583,Thiago Alves,John Howard,Red,Welterweight,3,27.0,175.26,177.8,27.0,170.18,180.34
3585,Mark Bocek,Dustin Hazelett,Red,Lightweight,3,29.0,172.72,190.5,24.0,185.42,193.04
3589,Jonathan Brookins,Michael Johnson,Red,Lightweight,3,25.0,182.88,185.42,24.0,177.8,185.42
3590,Stephan Bonnar,Igor Pokrajac,Red,Light Heavyweight,3,33.0,193.04,198.12,31.0,182.88,193.04
3594,Cody McKenzie,Aaron Wilkinson,Red,Lightweight,3,22.0,182.88,182.88,23.0,177.8,182.88
3595,Ian Loveland,Tyler Toner,Red,Featherweight,3,27.0,172.72,182.88,27.0,172.72,177.8
3600,Rampage Jackson,Lyoto Machida,Red,Light Heavyweight,3,32.0,185.42,185.42,32.0,185.42,187.96
3603,Phil Davis,Tim Boetsch,Red,Light Heavyweight,3,26.0,187.96,200.66,29.0,182.88,187.96
3604,George Sotiropoulos,Joe Lauzon,Red,Lightweight,3,33.0,177.8,180.34,26.0,177.8,180.34
3609,Paul Kelly,TJ O'Brien,Red,Lightweight,3,26.0,175.26,177.8,23.0,187.96,182.88
3612,Dennis Siver,Andre Winner,Red,Lightweight,3,31.0,167.64,177.8,29.0,180.34,185.42
3613,Amir Sadollah,Peter Sobotta,Red,Welterweight,3,30.0,177.8,187.96,23.0,182.88,190.5
3614,Krzysztof Soszynski,Goran Reljic,Red,Light Heavyweight,3,33.0,185.42,195.58,26.0,190.5,205.74
3615,Duane Ludwig,Nick Osipczak,Red,Welterweight,3,32.0,177.8,177.8,25.0,187.96,193.04
3616,Vladimir Matyushenko,Alexandre Ferreira,Red,Light Heavyweight,3,39.0,182.88,187.96,31.0,170.18,182.88
3617,Pascal Krauss,Mark Scanlon,Red,Welterweight,3,23.0,185.42,182.88,29.0,175.26,182.88
3618,Kyle Noke,Rob Kimmons,Red,Middleweight,3,30.0,185.42,193.04,29.0,177.8,185.42
3622,Jake Shields,Martin Kampmann,Red,Welterweight,3,31.0,182.88,182.88,28.0,182.88,182.88
3623,Diego Sanchez,Paulo Thiago,Red,Welterweight,3,28.0,177.8,182.88,29.0,180.34,185.42
3625,Brendan Schaub,Gabriel Gonzaga,Red,Heavyweight,3,27.0,193.04,198.12,31.0,187.96,193.04
3626,Court McGee,Ryan Jensen,Red,Middleweight,3,25.0,180.34,190.5,33.0,185.42,193.04
3629,Sam Stout,Paul Taylor,Red,Lightweight,3,26.0,175.26,177.8,30.0,182.88,182.88
3630,Chris Camozzi,Dongi Yang,Red,Middleweight,3,23.0,187.96,193.04,25.0,177.8,180.34
3631,Jon Madsen,Gilbert Yvel,Red,Heavyweight,3,30.0,182.88,182.88,34.0,187.96,195.58
3632,Michael Bisping,Yoshihiro Akiyama,Red,Middleweight,3,31.0,185.42,190.5,35.0,177.8,185.42
3637,Rob Broughton,Vinicius Queiroz,Red,Heavyweight,3,27.0,187.96,187.96,27.0,200.66,182.88
3638,Paul Sass,Mark Holst,Red,Lightweight,3,22.0,182.88,185.42,25.0,182.88,182.88
3639,Spencer Fisher,Curt Warburton,Red,Lightweight,3,34.0,170.18,177.8,29.0,182.88,185.42
3641,Frank Mir,Mirko Cro Cop,Red,Heavyweight,3,31.0,190.5,200.66,36.0,187.96,185.42
3644,Sean Sherk,Evan Dunham,Red,Lightweight,3,37.0,167.64,170.18,28.0,177.8,177.8
3645,Melvin Guillard,Jeremy Stephens,Red,Lightweight,3,27.0,175.26,172.72,24.0,172.72,180.34
3646,CB Dollaway,Joe Doerksen,Red,Middleweight,3,27.0,187.96,193.04,32.0,182.88,190.5
3647,Matt Mitrione,Joey Beltran,Red,Heavyweight,3,32.0,190.5,200.66,28.0,185.42,190.5
3648,Thiago Tavares,Pat Audinwood,Red,Lightweight,3,25.0,170.18,172.72,24.0,182.88,182.88
3650,TJ Grant,Julio Paulino,Red,Welterweight,3,26.0,177.8,182.88,34.0,182.88,182.88
3652,Nate Marquardt,Rousimar Palhares,Red,Middleweight,3,31.0,182.88,187.96,30.0,172.72,180.34
3654,Jim Miller,Gleison Tibau,Red,Lightweight,3,27.0,172.72,180.34,26.0,177.8,180.34
3655,Cole Miller,Ross Pearson,Red,Lightweight,3,26.0,185.42,187.96,25.0,172.72,175.26
3656,Yves Edwards,John Gunderson,Red,Lightweight,3,33.0,175.26,185.42,31.0,175.26,175.26
3659,Rich Attonito,Rafael Natal,Red,Middleweight,3,33.0,177.8,182.88,27.0,182.88,193.04
3660,TJ Waldburger,David Mitchell,Red,Welterweight,3,22.0,180.34,190.5,30.0,182.88,193.04
3661,Brian Foster,Forrest Petz,Red,Welterweight,3,26.0,175.26,180.34,34.0,175.26,180.34
3662,Frankie Edgar,BJ Penn,Red,Lightweight,5,28.0,167.64,172.72,31.0,175.26,177.8
3663,Randy Couture,James Toney,Red,Heavyweight,3,47.0,185.42,190.5,42.0,175.26,182.88
3664,Demian Maia,Mario Miranda,Red,Middleweight,3,32.0,185.42,182.88,31.0,190.5,187.96
3666,Nate Diaz,Marcus Davis,Red,Welterweight,3,25.0,182.88,193.04,37.0,177.8,177.8
3667,Joe Lauzon,Gabe Ruediger,Red,Lightweight,3,26.0,177.8,180.34,32.0,177.8,182.88
3669,Dan Miller,John Salter,Red,Middleweight,3,29.0,185.42,187.96,25.0,185.42,187.96
3671,Mike Pierce,Amilcar Alves,Red,Welterweight,3,29.0,172.72,177.8,22.0,182.88,182.88
3672,Anderson Silva,Chael Sonnen,Red,Middleweight,5,35.0,187.96,195.58,33.0,185.42,187.96
3673,Jon Fitch,Thiago Alves,Red,Welterweight,3,32.0,182.88,193.04,26.0,175.26,177.8
3674,Clay Guida,Rafael Dos Anjos,Red,Lightweight,3,28.0,170.18,177.8,25.0,172.72,177.8
3675,Matt Hughes,Ricardo Almeida,Red,Welterweight,3,36.0,175.26,185.42,33.0,182.88,187.96
3679,Johny Hendricks,Charlie Brenneman,Red,Welterweight,3,26.0,175.26,175.26,29.0,177.8,182.88
3681,Stefan Struve,Christian Morecraft,Red,Heavyweight,3,22.0,210.82,213.36,23.0,198.12,205.74
3683,Jon Jones,Vladimir Matyushenko,Red,Light Heavyweight,3,23.0,193.04,213.36,39.0,182.88,187.96
3690,Brian Stann,Mike Massenzio,Red,Middleweight,3,29.0,185.42,187.96,27.0,187.96,185.42
3692,Rob Kimmons,Steve Steinbeiss,Red,Middleweight,3,29.0,177.8,185.42,29.0,190.5,190.5
3693,Brock Lesnar,Shane Carwin,Red,Heavyweight,5,32.0,190.5,205.74,35.0,187.96,203.2
3694,Chris Leben,Yoshihiro Akiyama,Red,Middleweight,3,29.0,180.34,187.96,34.0,177.8,185.42
3695,Chris Lytle,Matt Brown,Red,Welterweight,3,35.0,180.34,172.72,29.0,182.88,190.5
3697,George Sotiropoulos,Kurt Pellegrino,Red,Lightweight,3,32.0,177.8,180.34,31.0,172.72,177.8
3698,Brendan Schaub,Chris Tuchscherer,Red,Heavyweight,3,27.0,193.04,198.12,34.0,187.96,193.04
3700,Kendall Grove,Goran Reljic,Red,Middleweight,3,27.0,198.12,200.66,26.0,190.5,205.74
3701,Gerald Harris,David Branch,Red,Middleweight,3,30.0,180.34,195.58,28.0,185.42,198.12
3703,Jon Madsen,Karlos Vemola,Red,Heavyweight,3,30.0,182.88,182.88,24.0,182.88,190.5
3704,Court McGee,Kris McCray,Red,Middleweight,3,25.0,180.34,190.5,28.0,182.88,193.04
3706,Chris Leben,Aaron Simpson,Red,Middleweight,3,29.0,180.34,187.96,35.0,182.88,185.42
3709,John Gunderson,Mark Holst,Red,Lightweight,3,31.0,175.26,175.26,24.0,182.88,182.88
3710,Brad Tavares,Seth Baczynski,Red,Middleweight,3,22.0,185.42,187.96,28.0,190.5,187.96
3712,Chris Camozzi,James Hammortree,Red,Middleweight,3,23.0,187.96,193.04,26.0,190.5,182.88
3715,Mirko Cro Cop,Pat Barry,Red,Heavyweight,3,35.0,187.96,185.42,30.0,180.34,187.96
3717,Ben Rothwell,Gilbert Yvel,Red,Heavyweight,3,28.0,193.04,198.12,33.0,187.96,195.58
3718,Carlos Condit,Rory MacDonald,Red,Welterweight,3,26.0,187.96,190.5,20.0,182.88,193.04
3722,James Wilks,Peter Sobotta,Red,Welterweight,3,32.0,185.42,190.5,23.0,182.88,190.5
3724,Mike Pyle,Jesse Lennox,Red,Welterweight,3,34.0,182.88,187.96,28.0,175.26,182.88
3726,Michael Bisping,Dan Miller,Red,Middleweight,3,31.0,185.42,190.5,28.0,185.42,187.96
3731,Efrain Escudero,Dan Lauzon,Red,Lightweight,3,24.0,175.26,177.8,22.0,177.8,182.88
3732,Melvin Guillard,Waylon Lowe,Red,Lightweight,3,27.0,175.26,172.72,29.0,170.18,182.88
3734,Aaron Riley,Joe Brammer,Red,Lightweight,3,29.0,172.72,175.26,26.0,172.72,182.88
3737,Josh Koscheck,Paul Daley,Red,Welterweight,3,32.0,177.8,185.42,27.0,175.26,193.04
3742,Marcus Davis,Jonathan Goulet,Red,Welterweight,3,36.0,177.8,177.8,30.0,182.88,185.42
3744,Joey Beltran,Tim Hague,Red,Heavyweight,3,28.0,185.42,190.5,26.0,193.04,193.04
3747,Anderson Silva,Demian Maia,Red,Middleweight,5,34.0,187.96,195.58,32.0,185.42,182.88
3749,Matt Hughes,Renzo Gracie,Red,Welterweight,3,36.0,175.26,185.42,43.0,177.8,182.88
3754,DaMarques Johnson,Brad Blackburn,Red,Welterweight,3,27.0,185.42,190.5,32.0,177.8,185.42
3755,Paul Kelly,Matt Veach,Red,Lightweight,3,25.0,175.26,177.8,28.0,180.34,182.88
3756,Jon Madsen,Mostapha Al-Turk,Red,Heavyweight,3,30.0,182.88,182.88,36.0,187.96,195.58
3757,Kenny Florian,Takanori Gomi,Red,Lightweight,3,33.0,177.8,187.96,31.0,170.18,177.8
3758,Roy Nelson,Stefan Struve,Red,Heavyweight,3,33.0,182.88,182.88,22.0,210.82,213.36
3760,Ross Pearson,Dennis Siver,Red,Lightweight,3,25.0,172.72,175.26,31.0,167.64,177.8
3761,Andre Winner,Rafaello Oliveira,Red,Lightweight,3,28.0,180.34,185.42,28.0,172.72,180.34
3762,Jacob Volkmann,Ronys Torres,Red,Lightweight,3,29.0,175.26,180.34,34.0,170.18,182.88
3765,Yushin Okami,Lucio Linhares,Red,Middleweight,3,28.0,187.96,190.5,36.0,187.96,182.88
3766,Gerald Harris,Mario Miranda,Red,Middleweight,3,30.0,180.34,195.58,30.0,190.5,187.96
3767,Charlie Brenneman,Jason High,Red,Welterweight,3,29.0,177.8,182.88,28.0,172.72,180.34
3768,Georges St-Pierre,Dan Hardy,Red,Welterweight,5,28.0,180.34,193.04,27.0,182.88,187.96
3770,Kurt Pellegrino,Fabricio Camoes,Red,Lightweight,3,30.0,172.72,177.8,31.0,177.8,185.42
3772,Jim Miller,Mark Bocek,Red,Lightweight,3,26.0,172.72,180.34,28.0,172.72,190.5
3773,Nate Diaz,Rory Markham,Red,Welterweight,3,24.0,182.88,193.04,28.0,182.88,180.34
3774,Ricardo Almeida,Matt Brown,Red,Welterweight,3,33.0,182.88,187.96,29.0,182.88,190.5
3775,Rousimar Palhares,Tomasz Drwal,Red,Middleweight,3,30.0,172.72,180.34,28.0,185.42,193.04
3777,Matthew Riddle,Greg Soto,Red,Welterweight,3,24.0,185.42,187.96,23.0,180.34,185.42
3779,Junior Dos Santos,Gabriel Gonzaga,Red,Heavyweight,3,26.0,193.04,195.58,30.0,187.96,193.04
3780,Cheick Kongo,Paul Buentello,Red,Heavyweight,3,34.0,193.04,208.28,36.0,187.96,195.58
3781,Alessio Sakara,James Irvin,Red,Middleweight,3,28.0,182.88,182.88,31.0,187.96,190.5
3782,Clay Guida,Shannon Gugerty,Red,Lightweight,3,28.0,170.18,177.8,28.0,177.8,180.34
3785,John Howard,Daniel Roberts,Red,Welterweight,3,27.0,170.18,180.34,29.0,177.8,187.96
3786,Brendan Schaub,Chase Gormley,Red,Heavyweight,3,27.0,193.04,198.12,29.0,190.5,182.88
3787,Mike Pierce,Julio Paulino,Red,Welterweight,3,29.0,172.72,177.8,34.0,182.88,182.88
3789,Cain Velasquez,Minotauro Nogueira,Red,Heavyweight,3,27.0,185.42,195.58,33.0,190.5,195.58
3790,Wanderlei Silva,Michael Bisping,Red,Middleweight,3,33.0,180.34,187.96,30.0,185.42,190.5
3791,George Sotiropoulos,Joe Stevenson,Red,Lightweight,3,32.0,177.8,180.34,27.0,170.18,177.8
3792,Ryan Bader,Keith Jardine,Red,Light Heavyweight,3,26.0,187.96,187.96,34.0,187.96,193.04
3793,Mirko Cro Cop,Anthony Perosh,Red,Heavyweight,3,35.0,187.96,185.42,37.0,190.5,190.5
3794,Krzysztof Soszynski,Stephan Bonnar,Red,Light Heavyweight,3,32.0,185.42,195.58,32.0,193.04,198.12
3795,Chris Lytle,Brian Foster,Red,Welterweight,3,35.0,180.34,172.72,25.0,175.26,180.34
3796,CB Dollaway,Goran Reljic,Red,Middleweight,3,26.0,187.96,193.04,25.0,190.5,205.74
3797,James Te Huna,Igor Pokrajac,Red,Light Heavyweight,3,28.0,187.96,190.5,31.0,182.88,193.04
3798,Randy Couture,Mark Coleman,Red,Light Heavyweight,3,46.0,185.42,190.5,45.0,185.42,190.5
